,X1,X2,class,cluster
3501,0.621206660097849,0.382899109458022,1.0,1
3502,0.598627905141997,0.39244332578228797,1.0,1
3503,0.6303582590483051,0.39257435520748707,1.0,1
3505,0.6117524356451309,0.622034989008135,2.0,2
3506,0.608431509317361,0.6231625808614351,2.0,2
3507,0.629096955596437,0.625970427085058,2.0,2
3508,0.6189522752376391,0.620051108117321,2.0,2
3509,0.607477610544151,0.382256728139076,1.0,1
3510,0.616892918390879,0.6234591463348691,2.0,2
3511,0.6136151084990711,0.383178554255668,1.0,1
3512,0.614575220415498,0.361084491415174,1.0,1
3513,0.6092649183697,0.380490635759946,1.0,1
3514,0.624746370023654,0.38352407498907,1.0,1
3515,0.615304786489719,0.6380366198488979,2.0,2
3517,0.610342485327953,0.393161717480101,1.0,1
3519,0.6223344932945389,0.6234905900255361,2.0,2
3520,0.618961983096577,0.38182363516603096,1.0,1
3522,0.614882543826651,0.6113635523897061,2.0,2
3523,0.616608788338944,0.37248808065800504,1.0,1
3524,0.6138767774827449,0.634007492184994,2.0,2
3525,0.624507973270393,0.39292406177391204,1.0,1
3526,0.605356090060437,0.37553002956394205,1.0,1
3527,0.6085948363070329,0.616077862430995,2.0,2
3528,0.6165172790768829,0.37604246474561603,1.0,1
3529,0.6050155977315661,0.598893026737556,2.0,2
3530,0.6135208682596109,0.633428735640335,2.0,2
3531,0.622039231265848,0.633553450856688,2.0,2
3532,0.6206350725081551,0.622573709430536,2.0,2
3534,0.623416889447485,0.380394238872627,1.0,1
3535,0.613452301522711,0.390479974034839,1.0,1
3537,0.6048494496176421,0.37858463909624607,1.0,1
3538,0.603469259979249,0.38513817299685604,1.0,1
3539,0.627953493223683,0.598376306176719,2.0,2
3540,0.6270831058256391,0.39355408359855804,1.0,1
3541,0.630514125572692,0.388774127318063,1.0,1
3542,0.613437466629184,0.606294411565808,2.0,2
3543,0.6184231093643101,0.6185918117011011,2.0,2
3544,0.64582193470186,0.618756135386722,2.0,2
3545,0.616114610061808,0.643141330256457,2.0,2
3546,0.62391461502817,0.35772517153593,1.0,1
3547,0.618422490579528,0.384481150838276,1.0,1
3548,0.624236244426106,0.619479946295225,2.0,2
3549,0.6119823941656639,0.6289081049438361,2.0,2
3550,0.634652905003103,0.371262511527333,1.0,1
3551,0.617437608152349,0.38699183036509094,1.0,1
3552,0.6225724757216,0.615600297360218,2.0,2
3553,0.62418972789758,0.371228585441454,1.0,1
3554,0.622983594868837,0.634388516724086,2.0,2
3555,0.6174370754604069,0.385624931926758,1.0,1
3556,0.638059505550506,0.3911940983927821,1.0,1
3558,0.603287692427093,0.6233829264538859,2.0,2
3559,0.6093944173322541,0.631851996226213,2.0,2
3560,0.626969186106852,0.36114857572383,1.0,1
3561,0.614862633082584,0.38046219943784704,1.0,1
3562,0.635726505932954,0.6328862140084339,2.0,2
3563,0.632053605719418,0.6401956431820761,2.0,2
3564,0.610659004353265,0.633434941650827,2.0,2
3565,0.62817591205976,0.38020729175420703,1.0,1
3566,0.6270615662453979,0.608060651049147,2.0,2
