,X1,X2,class,cluster
2501,0.479020725312035,0.533300265934113,1.0,1
2502,0.4684000256472679,0.53032382917649,1.0,1
2503,0.46931135075025604,0.479345872666135,2.0,1
2504,0.45889285252674894,0.43833788981275,2.0,1
2505,0.49839565060299107,0.47261777794697096,2.0,1
2506,0.470294318235571,0.524497669433508,1.0,1
2507,0.465549067066953,0.470530374369567,2.0,1
2509,0.46431452996767697,0.51795445850873,1.0,1
2510,0.46184789783296704,0.527273714727604,1.0,1
2511,0.483155507715494,0.5237505293180109,1.0,1
2512,0.472914074293448,0.533269762793757,1.0,1
2513,0.47421394823052204,0.45161626287606205,2.0,1
2514,0.47687614831778496,0.45919639788172795,2.0,1
2515,0.46282233756409397,0.534240051712278,1.0,1
2516,0.46357501659611605,0.522537428343345,1.0,1
2517,0.46251330131264,0.5419693965669121,1.0,1
2518,0.47463866811368705,0.47601853484842205,2.0,1
2519,0.47196886342446503,0.44940724879015403,2.0,1
2520,0.451292858824672,0.53286636047156,1.0,1
2521,0.46928406651636695,0.521895750154556,1.0,1
2522,0.47619611817276897,0.515224947214489,1.0,1
2523,0.467041700287214,0.48489951317075997,2.0,1
2524,0.46172591238477095,0.480332636054733,2.0,1
2525,0.479131026608315,0.547749130109661,1.0,1
2526,0.47260183989265203,0.461821380455603,2.0,1
2527,0.4744315991280421,0.480323380469515,2.0,1
2529,0.457658315794762,0.47881524601341396,2.0,1
2530,0.47962688133377396,0.48442032446732397,2.0,1
2531,0.478635412498305,0.46190088078855296,2.0,1
2532,0.472489061253535,0.470475215419192,2.0,1
2533,0.486737015526988,0.47207529738738596,2.0,1
2534,0.490533507023109,0.4786873153213321,2.0,1
2535,0.472824725071752,0.488015520167736,2.0,1
2536,0.49146056951925005,0.521687384369371,1.0,1
2537,0.473807538587365,0.536636604923656,1.0,1
2538,0.46842902779992207,0.54107355870412,1.0,1
2539,0.472329667893866,0.47240365788039507,2.0,1
2540,0.46958570202413996,0.520948663311259,1.0,1
2541,0.46838328326772,0.482189193173488,2.0,1
2542,0.464012686684715,0.46320700179247,2.0,1
2543,0.48339247969462,0.470237719779666,2.0,1
2544,0.4672663031933761,0.45984840957810796,2.0,1
2545,0.458036053732696,0.531631833200576,1.0,1
2546,0.47570326528471,0.470484389991663,2.0,1
2547,0.45787821805237106,0.527540052092862,1.0,1
2548,0.4505345229538871,0.47902990178620397,2.0,1
2549,0.466818111415094,0.541251520782741,1.0,1
2550,0.503041325545586,0.487108147088699,2.0,1
